kind,method,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
nonstationary_delays,Kalman/RTS smoother (internal),mae,20,0.0718857978264781,0.0101323864814523,0.0693637136452595,0.0649502270765378,0.0760218974151442,0.0679018811327183,0.0767178340054186
nonstationary_delays,Kalman/RTS smoother (internal),r2,20,-0.7445750178077402,0.7452968392441167,-0.5467077148486966,-1.1010310207204532,-0.2211279983340106,-1.080942991447281,-0.4477125590363603
nonstationary_delays,Kalman/RTS smoother (internal),runtime_seconds,20,0.0193197599000995,0.0088792010151956,0.0195935860001554,0.0106885820002844,0.0253632429996741,0.0154437482162973,0.0232043564912964
nonstationary_delays,No-delay ablation,rmse,20,0.0838360262264822,0.0067327188905482,0.0832367787299647,0.0797416817875454,0.089901335858021,0.0808434847346176,0.086679725451156
nonstationary_delays,No-delay ablation,mae,20,0.0677919459216587,0.0045864840503487,0.0672192107704642,0.0658061704528185,0.0713198390029993,0.0657423480900718,0.0696634569060892
nonstationary_delays,No-delay ablation,r2,20,-0.3816733077237697,0.3090190808337296,-0.2927584013318889,-0.4704643846019187,-0.1924896484334974,-0.5233525179006612,-0.2605474056486725
nonstationary_delays,No-delay ablation,runtime_seconds,20,6.411378968100053,1.7794601564964967,6.554920548000155,5.587229144999583,7.586019911750327,5.634643464938648,7.155838380892594
nonstationary_delays,No-robustness ablation,rmse,20,0.0832477924848215,0.0139152313616605,0.0780609033409557,0.0750101759835636,0.0920941016081951,0.0776338506061908,0.0894981665889587
nonstationary_delays,No-robustness ablation,mae,20,0.0635042448593801,0.0063288627695232,0.0611457989868854,0.0594740375159952,0.068230852668299,0.0608078655805664,0.0661840918057106
nonstationary_delays,No-robustness ablation,r2,20,-0.3986332976557566,0.5743896707627667,-0.2031074793781622,-0.5622088259632605,0.0249487480457956,-0.6619882334152257,-0.1738259361194755
nonstationary_delays,No-robustness ablation,runtime_seconds,20,6.184597183699952,1.8615053032336972,6.432274204500118,3.964273486500133,7.49753957799976,5.385487081008643,6.969501375497512
nonstationary_delays,Proposed revised,rmse,20,0.0786918769475634,0.0079575185071976,0.0780669848364687,0.0731203053378125,0.0845585548670775,0.0753726428468367,0.0819520677521734
nonstationary_delays,Proposed revised,mae,20,0.0616975754155113,0.0049243054895816,0.0610231462789861,0.0583854201725947,0.0646857989428771,0.0596148702485429,0.0637058685612489
nonstationary_delays,Proposed revised,r2,20,-0.2212602503393199,0.3040151019379579,-0.1503396899354502,-0.4108189836770582,0.0255129479396863,-0.3506454493973451,-0.0955639680915334
nonstationary_delays,Proposed revised,runtime_seconds,20,6.688536764449964,1.9770839430518083,6.991909579000094,4.923229891999881,8.373975895000513,5.831913747851227,7.517550295221333
