date,state,expected_cases,population,incidence_per_100k
2020-04-22,Rheinland-Pfalz,41.925,4098391.0,1.0229624259861978
2020-04-23,Baden-Württemberg,241.753,11103043.0,2.177358044997214
2020-04-23,Bayern,334.897,13140183.0,2.5486479145686176
2020-04-23,Hessen,86.209,6293154.0,1.3698854342353612
2020-04-23,Niedersachsen,78.0583,8003421.0,0.9753116823418386
2020-04-23,Nordrhein-Westfalen,243.08300000000003,17925570.0,1.3560684541691006
2020-04-23,Rheinland-Pfalz,31.008,4098391.0,0.7565895982106149
2020-04-24,Baden-Württemberg,187.98000000000002,11103043.0,1.6930493739419004
2020-04-24,Bayern,259.645,13140183.0,1.9759618264068317
2020-04-24,Hessen,85.5833,6293154.0,1.3599428839656553
2020-04-24,Niedersachsen,77.6417,8003421.0,0.9701064082471733
2020-04-24,Nordrhein-Westfalen,255.375,17925570.0,1.4246408900804828
2020-04-24,Rheinland-Pfalz,32.5167,4098391.0,0.7934016056545118
2020-04-25,Baden-Württemberg,168.833,11103043.0,1.5206011541160382
2020-04-25,Bayern,245.143,13140183.0,1.8655980666327097
2020-04-25,Hessen,68.25,6293154.0,1.0845118361953323
2020-04-25,Niedersachsen,59.6007,8003421.0,0.7446903018096886
2020-04-25,Nordrhein-Westfalen,224.997,17925570.0,1.2551734756551673
2020-04-25,Rheinland-Pfalz,34.8493,4098391.0,0.850316624255714
2020-04-26,Baden-Württemberg,130.733,11103043.0,1.1774519832085673
2020-04-26,Bayern,208.41,13140183.0,1.5860509705230132
2020-04-26,Hessen,62.617,6293154.0,0.9950018702863461
2020-04-26,Niedersachsen,71.1837,8003421.0,0.8894159135199811
2020-04-26,Nordrhein-Westfalen,190.10999999999999,17925570.0,1.060552049390898
2020-04-26,Rheinland-Pfalz,36.0333,4098391.0,0.8792060103586992
2020-04-27,Baden-Württemberg,182.692,11103043.0,1.6454227908511208
2020-04-27,Bayern,225.95,13140183.0,1.7195346518385626
2020-04-27,Hessen,69.75,6293154.0,1.1083472611666583
2020-04-27,Niedersachsen,74.9333,8003421.0,0.9362658793033629
2020-04-27,Nordrhein-Westfalen,258.227,17925570.0,1.4405511233394528
2020-04-27,Rheinland-Pfalz,36.808,4098391.0,0.8981085504042928
2020-04-28,Baden-Württemberg,141.617,11103043.0,1.2754791636851266
2020-04-28,Bayern,203.42000000000002,13140183.0,1.548075852520471
2020-04-28,Hessen,70.11670000000001,6293154.0,1.1141742280579818
2020-04-28,Niedersachsen,59.757999999999996,8003421.0,0.7466557113514334
2020-04-28,Nordrhein-Westfalen,221.74,17925570.0,1.2370039000154527
2020-04-28,Rheinland-Pfalz,40.350300000000004,4098391.0,0.9845400304656146
2020-04-29,Baden-Württemberg,137.392,11103043.0,1.2374265325280647
2020-04-29,Bayern,174.625,13140183.0,1.3289388739867627
2020-04-29,Hessen,56.525000000000006,6293154.0,0.8981982643361343
2020-04-29,Niedersachsen,59.974999999999994,8003421.0,0.749367051914425
2020-04-29,Nordrhein-Westfalen,206.255,17925570.0,1.150618920346745
2020-04-29,Rheinland-Pfalz,19.333,4098391.0,0.47172170737247854
2020-04-30,Baden-Württemberg,134.492,11103043.0,1.2113075667634539
2020-04-30,Bayern,203.42,13140183.0,1.548075852520471
2020-04-30,Hessen,64.9413,6293154.0,1.0319356557935815
2020-04-30,Niedersachsen,79.6743,8003421.0,0.9955030480090951
2020-04-30,Nordrhein-Westfalen,223.08499999999998,17925570.0,1.2445071481687888
2020-04-30,Rheinland-Pfalz,18.7247,4098391.0,0.456879297265683
2020-05-01,Baden-Württemberg,116.017,11103043.0,1.0449117417630465
2020-05-01,Bayern,176.78,13140183.0,1.3453389499978805
2020-05-01,Hessen,53.508300000000006,6293154.0,0.8502620466621349
2020-05-01,Niedersachsen,64.6917,8003421.0,0.8083006004557302
2020-05-01,Nordrhein-Westfalen,200.95000000000002,17925570.0,1.1210243244705747
2020-05-01,Rheinland-Pfalz,21.8084,4098391.0,0.5321210201759666
2020-05-02,Baden-Württemberg,82.7833,11103043.0,0.7455910960625839
2020-05-02,Bayern,140.65800000000002,13140183.0,1.0704417130263713
2020-05-02,Hessen,61.25,6293154.0,0.973279852995811
2020-05-02,Niedersachsen,53.958299999999994,8003421.0,0.6741904493091141
2020-05-02,Nordrhein-Westfalen,201.504,17925570.0,1.1241148817025066
2020-05-02,Rheinland-Pfalz,26.4167,4098391.0,0.6445627076577125
2020-05-03,Baden-Württemberg,113.86670000000001,11103043.0,1.0255449789755835
2020-05-03,Bayern,164.316,13140183.0,1.2504848676765004
2020-05-03,Hessen,60.4077,6293154.0,0.9598954673602458
2020-05-03,Niedersachsen,56.4417,8003421.0,0.7052196804341544
2020-05-03,Nordrhein-Westfalen,157.274,17925570.0,0.8773723792325712
2020-05-03,Rheinland-Pfalz,21.383,4098391.0,0.5217413370271407
2020-05-04,Baden-Württemberg,130.95,11103043.0,1.1794064023709534
2020-05-04,Bayern,172.759,13140183.0,1.3147381585172748
2020-05-04,Hessen,64.7167,6293154.0,1.0283666981612083
2020-05-04,Niedersachsen,65.4253,8003421.0,0.8174666808106182
2020-05-04,Nordrhein-Westfalen,226.061,17925570.0,1.2611091306998885
2020-05-04,Rheinland-Pfalz,30.3413,4098391.0,0.740322238654145
2020-05-05,Baden-Württemberg,110.5007,11103043.0,0.9952289656087975
2020-05-05,Bayern,177.755,13140183.0,1.3527589379843492
2020-05-05,Hessen,58.8003,6293154.0,0.9343534259609728
2020-05-05,Niedersachsen,45.2253,8003421.0,0.5650746099699117
2020-05-05,Nordrhein-Westfalen,213.939,17925570.0,1.1934850607261025
2020-05-05,Rheinland-Pfalz,29.8667,4098391.0,0.7287420843936071
2020-05-06,Baden-Württemberg,112.767,11103043.0,1.0156404870268447
2020-05-06,Bayern,161.538,13140183.0,1.2293436095981314
2020-05-06,Hessen,63.967,6293154.0,1.0164537527605395
2020-05-06,Niedersachsen,41.0743,8003421.0,0.5132092888778436
2020-05-06,Nordrhein-Westfalen,187.098,17925570.0,1.0437492364259546
2020-05-06,Rheinland-Pfalz,17.417,4098391.0,0.4249716535098775
2020-05-07,Baden-Württemberg,104.18299999999999,11103043.0,0.9383283483635972
2020-05-07,Bayern,153.74200000000002,13140183.0,1.1700141466827365
2020-05-07,Hessen,45.783,6293154.0,0.7275048409748117
2020-05-07,Niedersachsen,50.2743,8003421.0,0.628160133023116
2020-05-07,Nordrhein-Westfalen,182.405,17925570.0,1.0175687579251316
2020-05-07,Rheinland-Pfalz,17.3833,4098391.0,0.4241493795979934
2020-05-08,Baden-Württemberg,112.0163,11103043.0,1.0088792775097781
2020-05-08,Bayern,147.917,13140183.0,1.1256844748661414
2020-05-08,Hessen,43.8247,6293154.0,0.6963868991605799
2020-05-08,Niedersachsen,31.325,8003421.0,0.39139512965768014
2020-05-08,Nordrhein-Westfalen,175.822,17925570.0,0.9808446816475013
2020-05-08,Rheinland-Pfalz,25.191699999999997,4098391.0,0.6146729289616338
2020-05-09,Baden-Württemberg,73.49170000000001,11103043.0,0.6619059297527715
2020-05-09,Bayern,138.91729999999998,13140183.0,1.0571945611411955
2020-05-09,Hessen,38.3337,6293154.0,0.6091333534822125
2020-05-09,Niedersachsen,42.3,8003421.0,0.5285239899288067
2020-05-09,Nordrhein-Westfalen,144.426,17925570.0,0.8056982288429321
2020-05-09,Rheinland-Pfalz,29.3,4098391.0,0.714914706771511
2020-05-10,Baden-Württemberg,79.2,11103043.0,0.7133179615714359
2020-05-10,Bayern,132.15800000000002,13140183.0,1.0057546382725417
2020-05-10,Hessen,47.2667,6293154.0,0.7510812543281159
2020-05-10,Niedersachsen,36.916700000000006,8003421.0,0.4612615030497584
2020-05-10,Nordrhein-Westfalen,134.108,17925570.0,0.7481379950539927
2020-05-10,Rheinland-Pfalz,19.4167,4098391.0,0.47376397225154937
2020-05-11,Baden-Württemberg,83.875,11103043.0,0.755423535691972
2020-05-11,Bayern,141.17499999999998,13140183.0,1.0743762092202216
2020-05-11,Hessen,61.425,6293154.0,0.976060652575799
2020-05-11,Niedersachsen,44.1087,8003421.0,0.5511230759946278
2020-05-11,Nordrhein-Westfalen,162.445,17925570.0,0.9062194396049889
2020-05-11,Rheinland-Pfalz,29.3586,4098391.0,0.7163445361850541
2020-05-12,Baden-Württemberg,81.03399999999999,11103043.0,0.7298359557825723
2020-05-12,Bayern,131.2003,13140183.0,0.9984663075088072
2020-05-12,Hessen,63.816,6293154.0,1.0140543199800927
2020-05-12,Niedersachsen,38.6837,8003421.0,0.483339561919834
2020-05-12,Nordrhein-Westfalen,162.316,17925570.0,0.9054997972170481
2020-05-12,Rheinland-Pfalz,20.7503,4098391.0,0.5063035713283579
2020-05-13,Baden-Württemberg,80.3423,11103043.0,0.7236061321207168
2020-05-13,Bayern,122.483,13140183.0,0.9321255267145062
2020-05-13,Hessen,80.841,6293154.0,1.2845863934046424
2020-05-13,Niedersachsen,33.8497,8003421.0,0.4229403901156768
2020-05-13,Nordrhein-Westfalen,144.52499999999998,17925570.0,0.8062505125360029
2020-05-13,Rheinland-Pfalz,16.475,4098391.0,0.40198702368807665
2020-05-14,Baden-Württemberg,54.5993,11103043.0,0.49175077499024367
2020-05-14,Bayern,130.8,13140183.0,0.9954199268001064
2020-05-14,Hessen,54.708,6293154.0,0.8693256195542013
2020-05-14,Niedersachsen,43.9497,8003421.0,0.5491364255360301
2020-05-14,Nordrhein-Westfalen,121.251,17925570.0,0.6764136370558927
2020-05-14,Rheinland-Pfalz,17.7413,4098391.0,0.4328845149230515
2020-05-15,Baden-Württemberg,57.06700000000001,11103043.0,0.5139762135479437
2020-05-15,Bayern,126.158,13140183.0,0.9600931737404266
2020-05-15,Hessen,66.3,6293154.0,1.0535257837326084
2020-05-15,Niedersachsen,111.4497,8003421.0,1.3925257711671046
2020-05-15,Nordrhein-Westfalen,190.245,17925570.0,1.0613051635178128
2020-05-15,Rheinland-Pfalz,23.3663,4098391.0,0.5701334987315754
2020-05-16,Baden-Württemberg,55.108000000000004,11103043.0,0.49633240184695315
2020-05-16,Bayern,108.4257,13140183.0,0.8251460424866229
2020-05-16,Hessen,67.384,6293154.0,1.0707508508452201
2020-05-16,Niedersachsen,39.617000000000004,8003421.0,0.4950008252720931
2020-05-16,Nordrhein-Westfalen,159.159,17925570.0,0.8878880838935665
2020-05-16,Rheinland-Pfalz,22.10837,4098391.0,0.5394402339845076
2020-05-17,Baden-Württemberg,41.999700000000004,11103043.0,0.3782719746289373
2020-05-17,Bayern,92.94200000000001,13140183.0,0.7073113060906382
2020-05-17,Hessen,46.2087,6293154.0,0.734269334581674
2020-05-17,Niedersachsen,43.6834,8003421.0,0.5458090983843034
2020-05-17,Nordrhein-Westfalen,111.842,17925570.0,0.6239243717215129
2020-05-17,Rheinland-Pfalz,12.5916,4098391.0,0.3072327652486061
2020-05-18,Baden-Württemberg,70.9833,11103043.0,0.6393139250203751
2020-05-18,Bayern,133.566,13140183.0,1.0164698619494112
2020-05-18,Hessen,63.458299999999994,6293154.0,1.008370365638597
2020-05-18,Niedersachsen,68.891,8003421.0,0.8607694134795609
2020-05-18,Nordrhein-Westfalen,144.192,17925570.0,0.8043928310229466
2020-05-18,Rheinland-Pfalz,12.1583,4098391.0,0.2966603235269646
2020-05-19,Baden-Württemberg,62.358000000000004,11103043.0,0.5616298162584797
2020-05-19,Bayern,103.467,13140183.0,0.7874091251240565
2020-05-19,Hessen,39.85,6293154.0,0.6332277900715603
2020-05-19,Niedersachsen,54.8167,8003421.0,0.684915862854147
2020-05-19,Nordrhein-Westfalen,105.36699999999999,17925570.0,0.5878027867454144
2020-05-19,Rheinland-Pfalz,11.7917,4098391.0,0.2877153497555504
2020-05-20,Baden-Württemberg,69.0327,11103043.0,0.6217457682547028
2020-05-20,Bayern,116.91600000000001,13140183.0,0.8897592978727923
2020-05-20,Hessen,44.9003,6293154.0,0.713478487893352
2020-05-20,Niedersachsen,101.9997,8003421.0,1.2744512627787543
2020-05-20,Nordrhein-Westfalen,117.458,17925570.0,0.6552539194011683
2020-05-20,Rheinland-Pfalz,11.924900000000001,4098391.0,0.29096540569213625
2020-05-21,Baden-Württemberg,45.1003,11103043.0,0.40619765230126553
2020-05-21,Bayern,92.483,13140183.0,0.7038182040539314
2020-05-21,Hessen,34.9083,6293154.0,0.5547027770176924
2020-05-21,Niedersachsen,42.850300000000004,8003421.0,0.5353997996606701
2020-05-21,Nordrhein-Westfalen,89.6,17925570.0,0.49984463534492907
2020-05-21,Rheinland-Pfalz,13.632969999999998,4098391.0,0.33264200511859404
2020-05-22,Baden-Württemberg,38.750299999999996,11103043.0,0.34900612381668694
2020-05-22,Bayern,81.334,13140183.0,0.6189715927091731
2020-05-22,Hessen,27.0413,6293154.0,0.4296939181847449
2020-05-22,Niedersachsen,43.1913,8003421.0,0.5396604776882286
2020-05-22,Nordrhein-Westfalen,99.851,17925570.0,0.5570311013819923
2020-05-22,Rheinland-Pfalz,14.10833,4098391.0,0.3442407032418332
2020-05-23,Baden-Württemberg,43.191,11103043.0,0.389001465634241
2020-05-23,Bayern,73.734,13140183.0,0.5611337376351607
2020-05-23,Hessen,30.1667,6293154.0,0.4793574096549997
2020-05-23,Niedersachsen,58.7417,8003421.0,0.7339573914704725
2020-05-23,Nordrhein-Westfalen,85.7997,17925570.0,0.47864419374111955
2020-05-23,Rheinland-Pfalz,7.475029999999999,4098391.0,0.18238938158901868
2020-05-24,Baden-Württemberg,35.9667,11103043.0,0.32393551929862835
2020-05-24,Bayern,69.75829999999999,13140183.0,0.5308776902117724
2020-05-24,Hessen,35.6,6293154.0,0.5656940859861367
2020-05-24,Niedersachsen,57.4747,8003421.0,0.7181266610865529
2020-05-24,Nordrhein-Westfalen,89.775,17925570.0,0.5008208943983371
2020-05-24,Rheinland-Pfalz,11.075,4098391.0,0.27022799923189367
2020-05-25,Baden-Württemberg,45.3,11103043.0,0.40799625832305614
2020-05-25,Bayern,80.951,13140183.0,0.6160568692232063
2020-05-25,Hessen,41.158699999999996,6293154.0,0.6540234038448764
2020-05-25,Niedersachsen,79.40870000000001,8003421.0,0.9921844671172491
2020-05-25,Nordrhein-Westfalen,101.525,17925570.0,0.5663697165557358
2020-05-25,Rheinland-Pfalz,17.7166,4098391.0,0.4322818393852612
2020-05-26,Baden-Württemberg,45.942,11103043.0,0.4137784569509458
2020-05-26,Bayern,88.408,13140183.0,0.6728064593925366
2020-05-26,Hessen,28.5167,6293154.0,0.45313844218654115
2020-05-26,Niedersachsen,71.0747,8003421.0,0.8880539959099991
2020-05-26,Nordrhein-Westfalen,94.14099999999999,17925570.0,0.5251771631250778
2020-05-26,Rheinland-Pfalz,14.0999,4098391.0,0.3440350127647655
2020-05-27,Baden-Württemberg,41.2007,11103043.0,0.3710757492337911
2020-05-27,Bayern,81.28399999999999,13140183.0,0.6185910805047388
2020-05-27,Hessen,29.7336,6293154.0,0.4724753279516122
2020-05-27,Niedersachsen,73.766,8003421.0,0.921680866219583
2020-05-27,Nordrhein-Westfalen,116.85,17925570.0,0.6518621165184706
2020-05-27,Rheinland-Pfalz,14.1499,4098391.0,0.3452550037319524
2020-05-28,Baden-Württemberg,30.7583,11103043.0,0.27702585678538755
2020-05-28,Bayern,69.251,13140183.0,0.5270170133855823
2020-05-28,Hessen,25.6167,6293154.0,0.4070566205753109
2020-05-28,Niedersachsen,57.642,8003421.0,0.7202170171980207
2020-05-28,Nordrhein-Westfalen,90.90899999999999,17925570.0,0.5071470530644214
2020-05-28,Rheinland-Pfalz,7.9083,4098391.0,0.19296109131607989
2020-05-29,Baden-Württemberg,29.2167,11103043.0,0.2631413748465173
2020-05-29,Bayern,47.492000000000004,13140183.0,0.3614257122598673
2020-05-29,Hessen,35.567,6293154.0,0.5651697066367675
2020-05-29,Niedersachsen,60.974700000000006,8003421.0,0.7618579604896457
2020-05-29,Nordrhein-Westfalen,83.69200000000001,17925570.0,0.4668861297018729
2020-05-29,Rheinland-Pfalz,10.7417,4098391.0,0.26209553944462594
2020-05-30,Baden-Württemberg,18.4253,11103043.0,0.16594819996644164
2020-05-30,Bayern,46.208,13140183.0,0.3516541588499947
2020-05-30,Hessen,23.0837,6293154.0,0.3668065329403984
2020-05-30,Niedersachsen,55.5247,8003421.0,0.6937620799905441
2020-05-30,Nordrhein-Westfalen,82.958,17925570.0,0.46279142030072123
2020-05-30,Rheinland-Pfalz,6.54167,4098391.0,0.15961556620634781
2020-05-31,Baden-Württemberg,25.6246,11103043.0,0.23078898280408353
2020-05-31,Bayern,40.7746,13140183.0,0.31030465861852913
2020-05-31,Hessen,16.4253,6293154.0,0.2610026705210138
2020-05-31,Niedersachsen,53.775,8003421.0,0.6719001786860893
2020-05-31,Nordrhein-Westfalen,63.175,17925570.0,0.3524295182803113
2020-05-31,Rheinland-Pfalz,12.749970000000001,4098391.0,0.31109696463807385
2020-06-01,Baden-Württemberg,22.5747,11103043.0,0.20331993670564005
2020-06-01,Bayern,43.5333,13140183.0,0.3312990389859867
2020-06-01,Hessen,27.2163,6293154.0,0.4324747177647329
2020-06-01,Niedersachsen,62.4337,8003421.0,0.7800876650122491
2020-06-01,Nordrhein-Westfalen,88.1087,17925570.0,0.4915252346229437
2020-06-01,Rheinland-Pfalz,9.53333,4098391.0,0.23261152974423374
2020-06-02,Baden-Württemberg,28.633599999999998,11103043.0,0.2578896614198468
2020-06-02,Bayern,60.241,13140183.0,0.45844871414652294
2020-06-02,Hessen,25.425,6293154.0,0.40401045326397544
2020-06-02,Niedersachsen,87.8083,8003421.0,1.0971345878218826
2020-06-02,Nordrhein-Westfalen,119.859,17925570.0,0.6686481936139269
2020-06-02,Rheinland-Pfalz,15.1083,4098391.0,0.36863979059099045
2020-06-03,Baden-Württemberg,38.7667,11103043.0,0.34915383107135584
2020-06-03,Bayern,44.7743,13140183.0,0.34074335190004584
2020-06-03,Hessen,16.6584,6293154.0,0.26470669556155785
2020-06-03,Niedersachsen,81.1747,8003421.0,1.0142500313303524
2020-06-03,Nordrhein-Westfalen,108.64099999999999,17925570.0,0.6060671989788888
2020-06-03,Rheinland-Pfalz,13.941600000000001,4098391.0,0.34017252136265186
2020-06-04,Baden-Württemberg,23.642000000000003,11103043.0,0.21293261676100872
2020-06-04,Bayern,48.3173,13140183.0,0.36770644670625974
2020-06-04,Hessen,30.4837,6293154.0,0.4843946294656066
2020-06-04,Niedersachsen,56.0663,8003421.0,0.7005291862067483
2020-06-04,Nordrhein-Westfalen,92.97500000000001,17925570.0,0.5186724885177989
2020-06-04,Rheinland-Pfalz,12.5166,4098391.0,0.3054027787978258
2020-06-05,Baden-Württemberg,28.5337,11103043.0,0.25698990808195554
2020-06-05,Bayern,40.1423,13140183.0,0.3054927012812531
2020-06-05,Hessen,12.4834,6293154.0,0.19836476272470052
2020-06-05,Niedersachsen,41.5753,8003421.0,0.519469112020972
2020-06-05,Nordrhein-Westfalen,91.85,17925570.0,0.5123965374601755
2020-06-05,Rheinland-Pfalz,9.9667,4098391.0,0.24318567945322933
2020-06-06,Baden-Württemberg,19.0247,11103043.0,0.1713467199937891
2020-06-06,Bayern,41.0917,13140183.0,0.31271786701905147
2020-06-06,Hessen,21.4914,6293154.0,0.34150443481917014
2020-06-06,Niedersachsen,51.683,8003421.0,0.6457613563000122
2020-06-06,Nordrhein-Westfalen,78.4173,17925570.0,0.43746056610752126
2020-06-06,Rheinland-Pfalz,8.15827,4098391.0,0.19906031415743397
2020-06-07,Baden-Württemberg,23.3914,11103043.0,0.21067557785734956
2020-06-07,Bayern,31.9163,13140183.0,0.24289083340772347
2020-06-07,Hessen,11.125,6293154.0,0.1767794018706677
2020-06-07,Niedersachsen,30.483,8003421.0,0.38087462848699327
2020-06-07,Nordrhein-Westfalen,74.4743,17925570.0,0.415464054978447
2020-06-07,Rheinland-Pfalz,6.01667,4098391.0,0.14680566105088558
2020-06-08,Baden-Württemberg,31.692,11103043.0,0.2854352631076003
2020-06-08,Bayern,50.133300000000006,13140183.0,0.38152664997131325
2020-06-08,Hessen,24.7503,6293154.0,0.393289279111873
2020-06-08,Niedersachsen,54.4507,8003421.0,0.6803428184022807
2020-06-08,Nordrhein-Westfalen,124.39999999999999,17925570.0,0.6939807213940756
2020-06-08,Rheinland-Pfalz,10.808369999999998,4098391.0,0.2637222754002729
2020-06-09,Baden-Württemberg,38.392,11103043.0,0.3457790805637698
2020-06-09,Bayern,50.749700000000004,13140183.0,0.38621760442757913
2020-06-09,Hessen,30.0833,6293154.0,0.478032160026594
2020-06-09,Niedersachsen,53.416700000000006,8003421.0,0.66742334309291
2020-06-09,Nordrhein-Westfalen,148.41299999999998,17925570.0,0.8279401993911489
2020-06-09,Rheinland-Pfalz,9.8751,4098391.0,0.24095065600134297
2020-06-10,Baden-Württemberg,24.0254,11103043.0,0.21638572416588858
2020-06-10,Bayern,40.624700000000004,13140183.0,0.30916388302963516
2020-06-10,Hessen,30.325000000000003,6293154.0,0.4818728415036404
2020-06-10,Niedersachsen,56.975,8003421.0,0.7118830809974884
2020-06-10,Nordrhein-Westfalen,146.513,17925570.0,0.8173408153827186
2020-06-10,Rheinland-Pfalz,9.0583,4098391.0,0.22102088356137808
2020-06-11,Baden-Württemberg,20.9336,11103043.0,0.18853930404484606
2020-06-11,Bayern,25.992,13140183.0,0.19780546435312202
2020-06-11,Hessen,21.3167,6293154.0,0.3387284023241764
2020-06-11,Niedersachsen,41.6,8003421.0,0.5197777300481882
2020-06-11,Nordrhein-Westfalen,140.17499999999998,17925570.0,0.7819835017798596
2020-06-11,Rheinland-Pfalz,6.8416999999999994,4098391.0,0.16693624400404938
2020-06-12,Baden-Württemberg,24.475299999999997,11103043.0,0.22043776647537072
2020-06-12,Bayern,34.016400000000004,13140183.0,0.25887310701837263
2020-06-12,Hessen,25.392000000000003,6293154.0,0.40348607391460634
2020-06-12,Niedersachsen,42.334,8003421.0,0.5289488082658653
2020-06-12,Nordrhein-Westfalen,140.242,17925570.0,0.7823572695317359
2020-06-12,Rheinland-Pfalz,6.1166,4098391.0,0.14924393499790528
2020-06-13,Baden-Württemberg,21.5333,11103043.0,0.1939405260341692
2020-06-13,Bayern,27.4583,13140183.0,0.20896436526036205
2020-06-13,Hessen,23.674599999999998,6293154.0,0.3761961013507694
2020-06-13,Niedersachsen,41.5167,8003421.0,0.5187369251223946
2020-06-13,Nordrhein-Westfalen,138.03300000000002,17925570.0,0.7700340909661452
2020-06-13,Rheinland-Pfalz,10.233400000000001,4098391.0,0.24969311127220417
2020-06-14,Baden-Württemberg,22.741999999999997,11103043.0,0.2048267308340605
2020-06-14,Bayern,32.2003,13140183.0,0.24505214272891024
2020-06-14,Hessen,25.1997,6293154.0,0.4004303724332823
2020-06-14,Niedersachsen,30.5083,8003421.0,0.38119074330839275
2020-06-14,Nordrhein-Westfalen,146.282,17925570.0,0.8160521534322202
2020-06-14,Rheinland-Pfalz,9.75,4098391.0,0.2378982386014414
2020-06-15,Baden-Württemberg,29.183,11103043.0,0.2628378544512527
2020-06-15,Bayern,58.9413,13140183.0,0.44855767990445794
2020-06-15,Hessen,44.883700000000005,6293154.0,0.713214709190336
2020-06-15,Niedersachsen,58.425,8003421.0,0.7300003336073412
2020-06-15,Nordrhein-Westfalen,264.17199999999997,17925570.0,1.4737160380395153
2020-06-15,Rheinland-Pfalz,15.333,4098391.0,0.3741224299975283
2020-06-16,Baden-Württemberg,29.608600000000003,11103043.0,0.26667103784070734
2020-06-16,Bayern,63.474599999999995,13140183.0,0.48305719943169734
2020-06-16,Hessen,37.3247,6293154.0,0.5931000576181673
2020-06-16,Niedersachsen,53.833299999999994,8003421.0,0.672628617187575
2020-06-16,Nordrhein-Westfalen,772.68,17925570.0,4.310490545070533
2020-06-16,Rheinland-Pfalz,11.4,4098391.0,0.2781579405186084
2020-06-17,Baden-Württemberg,38.8836,11103043.0,0.3502066955878672
2020-06-17,Bayern,59.9,13140183.0,0.45585362091228104
2020-06-17,Hessen,37.1247,6293154.0,0.5899220009553238
2020-06-17,Niedersachsen,54.832699999999996,8003421.0,0.685115777365704
2020-06-17,Nordrhein-Westfalen,328.427,17925570.0,1.8321704693351455
2020-06-17,Rheinland-Pfalz,7.8583,4098391.0,0.19174110034889302
2020-06-18,Baden-Württemberg,30.0247,11103043.0,0.27041865910093293
2020-06-18,Bayern,44.525000000000006,13140183.0,0.33884611804873654
2020-06-18,Hessen,27.058,6293154.0,0.42995928591609234
2020-06-18,Niedersachsen,48.5837,8003421.0,0.6070366659457249
2020-06-18,Nordrhein-Westfalen,280.647,17925570.0,1.565623854638932
2020-06-18,Rheinland-Pfalz,8.9833,4098391.0,0.2191908971105978
2020-06-19,Baden-Württemberg,41.3587,11103043.0,0.37249878254096647
2020-06-19,Bayern,64.825,13140183.0,0.49333407304905874
2020-06-19,Hessen,29.608700000000002,6293154.0,0.4704906315656665
2020-06-19,Niedersachsen,38.632999999999996,8003421.0,0.48270608281133776
2020-06-19,Nordrhein-Westfalen,282.40200000000004,17925570.0,1.5754143382888246
2020-06-19,Rheinland-Pfalz,11.475,4098391.0,0.27998792696938873
2020-06-20,Baden-Württemberg,35.683,11103043.0,0.3213803639236559
2020-06-20,Bayern,71.1747,13140183.0,0.5416568399389872
2020-06-20,Hessen,24.875,6293154.0,0.3952707974411559
2020-06-20,Niedersachsen,39.75,8003421.0,0.4966626146494105
2020-06-20,Nordrhein-Westfalen,214.68,17925570.0,1.1976188204893903
2020-06-20,Rheinland-Pfalz,10.36667,4098391.0,0.252944875196144
2020-06-21,Baden-Württemberg,25.45,11103043.0,0.22921644093425558
2020-06-21,Bayern,53.8583,13140183.0,0.4098748092016679
2020-06-21,Hessen,20.52467,6293154.0,0.32614282123081684
2020-06-21,Niedersachsen,27.549999999999997,8003421.0,0.34422779958720146
2020-06-21,Nordrhein-Westfalen,160.283,17925570.0,0.8941584563280274
2020-06-21,Rheinland-Pfalz,8.541699999999999,4098391.0,0.20841593688840326
2020-06-22,Baden-Württemberg,47.867000000000004,11103043.0,0.43111604629469596
2020-06-22,Bayern,67.816,13140183.0,0.516096313118318
2020-06-22,Hessen,29.191300000000002,6293154.0,0.4638580273103121
2020-06-22,Niedersachsen,29.5497,8003421.0,0.36921336513473424
2020-06-22,Nordrhein-Westfalen,197.96300000000002,17925570.0,1.1043609770846898
2020-06-22,Rheinland-Pfalz,13.433300000000001,4098391.0,0.32777009319023004
2020-06-23,Baden-Württemberg,42.749700000000004,11103043.0,0.38502687956806075
2020-06-23,Bayern,57.1253,13140183.0,0.4347374766394045
2020-06-23,Hessen,17.4497,6293154.0,0.27728067674809803
2020-06-23,Niedersachsen,35.7667,8003421.0,0.4468926475315993
2020-06-23,Nordrhein-Westfalen,196.39800000000002,17925570.0,1.0956304318356407
2020-06-23,Rheinland-Pfalz,14.1917,4098391.0,0.3462749161805206
2020-06-24,Baden-Württemberg,52.9913,11103043.0,0.477268258800763
2020-06-24,Bayern,63.299299999999995,13140183.0,0.4817231236429507
2020-06-24,Hessen,31.4163,6293154.0,0.4992139076844457
2020-06-24,Niedersachsen,33.783,8003421.0,0.42210699649562355
2020-06-24,Nordrhein-Westfalen,211.41899999999998,17925570.0,1.1794269303570264
2020-06-24,Rheinland-Pfalz,12.25003,4098391.0,0.2988985189553657
2020-06-25,Baden-Württemberg,30.425,11103043.0,0.2740239770304411
2020-06-25,Bayern,60.9917,13140183.0,0.46416172438389935
2020-06-25,Hessen,25.2583,6293154.0,0.40136154303549537
2020-06-25,Niedersachsen,25.1163,8003421.0,0.3138195529136853
2020-06-25,Nordrhein-Westfalen,201.33499999999998,17925570.0,1.1231720943880723
2020-06-25,Rheinland-Pfalz,14.42503,4098391.0,0.3519681260279949
2020-06-26,Baden-Württemberg,42.774699999999996,11103043.0,0.38525204306603156
2020-06-26,Bayern,73.6243,13140183.0,0.5602988938586321
