date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-08-22,2.0933000079,2.0897349755,1.4252265239,0.9634505045,1.3153166120,1.1797385852
2020-08-23,2.0775385631,2.2564853168,1.7112516236,1.0171687832,1.3169288341,1.2187612163
2020-08-24,2.5550653096,2.5803445812,2.0508953062,1.3853450918,1.5663992833,1.5009963666
2020-08-25,2.4450954572,2.4796838826,1.5266542023,1.1834601728,1.4385149259,1.5813034920
2020-08-26,2.1770608292,2.1260206193,1.5040153157,0.9774982473,1.2876187480,1.3911874196
2020-08-27,2.1151408672,2.2192232787,1.6212172783,0.9985317529,1.3554882774,1.2171361883
2020-08-28,1.9117912090,2.0308469068,1.6042623460,0.9676074769,1.3201086493,1.2496611475
2020-08-29,1.7109183491,1.7529337301,1.4110682815,0.8020445257,1.1114793002,0.7905614667
2020-08-30,1.7644171963,1.9809921977,1.5009755045,0.8373419317,1.0640052171,0.9247458332
2020-08-31,2.3734304190,2.5859228901,1.7019764652,1.1322283309,1.5208163534,1.3633325859
2020-09-01,2.5290814419,3.1850013048,1.6255871062,1.4018005550,1.4343086440,1.3076107185
2020-09-02,2.1539590543,2.9141374972,1.5461197994,1.0443534084,1.3897131305,1.1695736205
2020-09-03,2.0315962030,2.5560679026,1.5310287973,1.0476769871,1.3713650389,1.4696743185
2020-09-04,2.0775385631,2.6772077680,1.5571206425,1.3027803985,1.3125273004,1.0546895111
2020-09-05,1.8981553075,2.4096772473,1.4379435177,0.9833257553,1.2867261683,1.0532670016
2020-09-06,1.8837628567,2.6256255335,1.4510530014,1.1777213769,1.6555679959,1.2460158145
2020-09-07,2.3850398490,3.1164330055,1.8152106241,1.4745819319,2.0604979367,1.6097780812
2020-09-08,2.2326762132,3.1039750360,1.6760276326,1.3732627585,2.0511035353,1.2051461171
2020-09-09,2.2032068146,3.0071422902,1.7734986304,1.5816111635,1.9945920827,1.3285628433
2020-09-10,2.2418538774,2.9735506728,1.5872962905,1.2913227981,2.2397725707,1.4739613668
2020-09-11,2.1008024557,3.0183369592,1.8137487181,1.5883832676,2.2371506178,1.1888885175
2020-09-12,2.3270737581,2.6704727019,1.6372235607,1.4255279086,2.1123958680,1.2051558770
2020-09-13,2.2191303771,2.8040781472,1.7790443393,1.4924867753,2.1819389844,1.2199812073
2020-09-14,2.5709798656,3.6669732834,2.2348412259,2.0361542895,2.9962338715,1.4631839666
2020-09-15,2.6916314744,3.2170632631,2.0199251441,2.2310709383,2.7006282088,1.3383300910
2020-09-16,2.2415476550,2.9762142582,2.0091833125,1.7136422038,2.8032414032,1.3899918285
2020-09-17,2.1753766062,2.8253259487,1.7824925308,1.8409752530,2.3962194787,1.3094504648
2020-09-18,2.0234272712,2.5564864660,1.9504051546,1.3801473145,2.5660550822,1.4709113894
2020-09-19,1.8385950590,2.1157239591,1.8295118791,1.3285981082,2.2335412486,1.0676872948
2020-09-20,2.0115206255,2.0830227402,2.1913971913,1.4345865349,2.4468510625,1.0046625615
2020-09-21,2.4521205583,2.7411566490,2.9228110420,2.1517298665,3.4972946467,1.7488497315
2020-09-22,2.6626033962,2.5597436504,2.7609049453,2.0096531221,3.4941036742,1.8578437245
2020-09-23,2.6045562464,2.4373709255,2.6876825198,1.8024667202,3.2083052310,2.0991896576
2020-09-24,2.6214164892,2.4738163844,2.4289092560,1.9422944263,3.2763253832,1.7494670469
2020-09-25,2.5251635970,2.2615362358,2.9907737837,2.2780883325,3.6940917360,1.6663197826
2020-09-26,2.2312351668,2.1170253108,2.7514025559,1.7676815952,3.0918961015,1.4680639305
2020-09-27,2.1891385992,2.0656866042,2.4802825419,1.9934600466,2.9636881840,1.9660154436
2020-09-28,2.9559554079,2.9172424768,3.8614659676,2.7095288377,4.0188289689,2.1112114486
2020-09-29,3.0466872910,2.7747254357,4.1657490028,2.6873633163,4.4954776891,2.4822668213
2020-09-30,3.2425615212,2.9557274811,4.0227841238,2.7172130518,4.3021783966,2.4967359142
2020-10-01,3.6530075584,3.1175136602,4.1212720998,2.9177148122,4.6140234313,2.9173887997
2020-10-02,4.2698294513,3.4878737990,4.8175843146,2.9055700056,5.1477303093,2.8651487864
2020-10-03,4.1689471976,3.5430404584,4.4637394858,3.2614053415,5.1130870594,3.2516907245
2020-10-04,4.4724495798,3.7142328992,4.9297538246,2.8304771172,5.0158516577,3.4805122303
2020-10-05,5.7883230750,5.1113443397,5.9739043411,4.5851892584,7.1836488324,4.1168351190
2020-10-06,5.9621222758,5.3696360241,6.6604917026,4.4018301674,7.2610243356,4.4955447150
2020-10-07,6.3237618732,5.1588322628,7.2002051753,4.3756538610,7.6270935875,4.9581164901
2020-10-08,6.3866275218,5.3765613462,7.2194800890,4.9340650704,7.5290771786,4.1176891126
2020-10-09,6.8791051246,5.9536461555,7.5669052434,5.4910643836,7.9575154374,5.0817259749
2020-10-10,7.0583352690,6.1732777999,7.4180609596,4.5727195908,7.7561829275,4.9018505067
2020-10-11,6.9847518379,6.4749478755,8.3738456106,4.6799362423,7.9329137093,5.0418078705
2020-10-12,9.0111332542,8.8214905378,11.7522946364,6.6184822715,11.1367169914,6.6550507260
2020-10-13,9.3397818958,9.8519936899,12.0813824038,6.4621741128,11.6036477501,7.7182728539
2020-10-14,9.9628543274,10.6399583628,12.7581495702,6.9845757208,12.5630035753,8.6267269277
2020-10-15,10.3871524230,11.0097401231,13.5273981854,7.4534752077,12.8489080124,8.5811480652
2020-10-16,11.5834911204,12.2636800416,14.6068251309,6.9943215532,14.2620290457,9.8143149348
2020-10-17,11.3838161304,12.2012760401,14.8331027653,6.5385914348,13.8704096997,9.4865277617
2020-10-18,12.9294284459,13.5055196720,16.0852570905,8.3231907955,15.6297400864,11.0459934155
2020-10-19,16.6107615723,17.3556182589,22.0847924586,11.2793016886,21.0950614123,13.6834674876
2020-10-20,17.6430011124,18.9771329669,23.2087121974,12.2306448705,22.4694110145,14.9001644792
2020-10-21,17.9098648902,19.8168472996,23.6665112597,12.8432579018,24.1698311407,16.5926091483
2020-10-22,17.4848462714,19.8440158710,22.8643697580,12.3699602957,23.1129609826,15.5015224267
2020-10-23,18.8112394053,20.3438567028,24.7982172373,13.9465361125,24.2145716984,15.9466727308
2020-10-24,17.9813768171,19.7735450108,23.4845675157,12.1599251120,22.8699003714,16.4286423623
