scenario,family,method,evaluation,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
outlier_20,outlier,Robust median smoother,retrospective reconstruction,r2,20,-12.437242167242944,8.281443082772425,-10.321061034461815,-16.477160908704274,-6.214175026053369,-16.105692081957905,-9.098014249999661
outlier_20,outlier,Robust median smoother,retrospective reconstruction,pearson_r,20,0.271021991123657,0.14385156107648822,0.22143044297227377,0.17484655577578062,0.3569469562518945,0.21079674020400366,0.3345856409902219
outlier_20,outlier,Robust median smoother,retrospective reconstruction,runtime_seconds,20,0.021810798750061575,0.012931127289065689,0.0161665350001385,0.01216385775001065,0.024564379500020526,0.016524193488850144,0.027526783352553198
outlier_20,outlier,Robust median smoother,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_30,outlier,Arrival interpolation,retrospective reconstruction,rmse,20,3.46626378270501,0.7824833088105325,3.450682698030647,2.9888685558767447,3.6625464821863107,3.1639642133715626,3.7978056453332245
outlier_30,outlier,Arrival interpolation,retrospective reconstruction,mae,20,1.5122666600953953,0.20851084730141975,1.4988695597924784,1.3650215986349366,1.644117441107695,1.4299678372016582,1.6013431204278508
outlier_30,outlier,Arrival interpolation,retrospective reconstruction,r2,20,-78.87814386622917,38.820122821802094,-74.54239729072047,-84.07018452292144,-55.66121830928128,-95.92248676787237,-64.38738813770216
outlier_30,outlier,Arrival interpolation,retrospective reconstruction,pearson_r,20,0.10435850049926507,0.08171288598823731,0.10196578964127426,0.06385130802868352,0.15557583709680478,0.06775777651734012,0.13871738354874336
outlier_30,outlier,Arrival interpolation,retrospective reconstruction,runtime_seconds,20,0.02092705969996583,0.010289728560755317,0.016262937500187,0.015985384499913352,0.024012341000002376,0.016840030998679895,0.02552301747752434
outlier_30,outlier,Arrival interpolation,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_30,outlier,Delay backprojection,retrospective reconstruction,rmse,20,2.418737043012955,0.46016522370809465,2.4804113358562203,1.9717994144844238,2.720825876006764,2.2297022378304945,2.6090999907364716
outlier_30,outlier,Delay backprojection,retrospective reconstruction,mae,20,1.422156986876022,0.14976034296459656,1.4103146812691714,1.3438804853982633,1.4775657819711467,1.3607608307475576,1.487044740918271
outlier_30,outlier,Delay backprojection,retrospective reconstruction,r2,20,-37.37360173751033,14.154542693957401,-38.01423963324572,-45.967892241217825,-23.654791334904413,-43.318098662500255,-31.655998920614977
outlier_30,outlier,Delay backprojection,retrospective reconstruction,pearson_r,20,0.14440863599610337,0.13268677237177562,0.15308425741113124,0.0796315681648872,0.22799197896129186,0.08571572654358142,0.19891809652083786
outlier_30,outlier,Delay backprojection,retrospective reconstruction,runtime_seconds,20,0.11083405310002943,0.05029509064109906,0.09973388399998835,0.08966783749986003,0.1312822784999525,0.0926200262113309,0.13453858820129477
outlier_30,outlier,Delay backprojection,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
