scenario,family,seed,method,evaluation,mse,rmse,mae,median_ae,max_ae,nrmse_range,nrmse_std,nmae_mean,mape,smape,r2,pearson_r,spearman_rho,bias,runtime_seconds,peak_memory_mb,iterations,converged,learned_density,maximum_row_sum,objective_nonincreasing,reference_frobenius,reference_normalized_frobenius,reference_support_precision,reference_support_recall,reference_support_f1,reference_auroc,reference_auprc,reference_structural_hamming,reference_edge_weight_r,reference_density_true,reference_density_pred,reference_density_abs_error,delay_mae,delay_rmse,delay_bias,delay_exact_accuracy,delay_within_one_accuracy,delay_true_posterior_mass,delay_posterior_entropy
delay_light,delay,1107,Delay-aware state-space (internal),retrospective reconstruction,0.3201742414865289,0.5658394131611273,0.2774707162786491,0.0983376809742118,3.2752186261747864,0.3409294639816159,1.424884404244445,0.1015282484765179,0.1000898549380633,0.09875483660685,-1.030295565459047,0.5421537459503416,0.7414948110751806,0.0749167924317126,0.0698057449999396,0.0,1,True,0.2222222222222222,0.4980043982705194,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1108,Delay-aware state-space (internal),retrospective reconstruction,0.2913571187388921,0.5397750630947045,0.2656295233693412,0.0915017057979319,3.2272783635684448,0.3252251763507287,1.3592497293656944,0.0971954828712737,0.0966186858266235,0.1086267856246138,-0.8475598267807136,0.4494180877733622,0.6624777389129963,-0.0764948922215568,0.1330018880003081,1.0,1,True,0.25,0.520488531801887,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1109,Delay-aware state-space (internal),retrospective reconstruction,0.2387835898879224,0.4886548780969268,0.2432549823716229,0.103654209501999,2.7226542993,0.2944242514512635,1.2305200003097188,0.0890085001567336,0.0927022802851263,0.1176282998357819,-0.5141794711622305,0.7032824234663292,0.8722970580423797,-0.0727101734796876,0.1001753450000251,0.0,1,True,0.2777777777777778,1.487253623338744,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1110,Delay-aware state-space (internal),retrospective reconstruction,0.955130440385963,0.9773077511132116,0.4070762651087971,0.1062200830992501,10.38049893988885,0.5888472948016902,2.461034951469326,0.1489517191116975,0.1520177377714627,0.1226121048405718,-5.0566930323536265,0.2271499337604968,0.6121102972597584,0.2459515148243801,0.1051650560002599,0.14453125,1,True,0.1944444444444444,0.7227221346411998,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1111,Delay-aware state-space (internal),retrospective reconstruction,0.4025887753593333,0.6344988379495531,0.3515230713867526,0.1392739195887715,3.0033859024798084,0.3822981285637319,1.5977810623949864,0.1286244624861309,0.1374191511924178,0.1591216733993007,-1.5529043233480515,0.6200668824555983,0.7662397476018692,-0.0615454176456664,0.0999407729996164,0.0,1,True,0.3333333333333333,0.8893016667429215,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1112,Delay-aware state-space (internal),retrospective reconstruction,0.3526723878370655,0.5938622633549513,0.3193264966623306,0.1119669468860515,3.061594192653729,0.3578137867657854,1.4954509312040791,0.1168435369796312,0.121958277612124,0.141378550736586,-1.2363734876391477,0.6191953392008488,0.7506282521851269,-0.0562625560862392,0.0207627640002101,0.0,1,True,0.2222222222222222,1.1849227279685568,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1113,Delay-aware state-space (internal),retrospective reconstruction,1.599173634636578,1.26458437228861,0.4294782924195347,0.0971449258780692,10.83113196816327,0.7619371542100677,3.1844486403993035,0.1571487592379002,0.150974534130014,0.1422426232419744,-9.140713143340973,0.4534443987847298,0.7807476076753523,0.1005168002341718,0.1316704289997687,0.0,1,True,0.1388888888888889,0.2651057406134923,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1114,Delay-aware state-space (internal),retrospective reconstruction,0.5723951353034377,0.7565679978055097,0.3816416037988158,0.1296285522007048,5.248509559950175,0.4558472173518024,1.9051729443889776,0.1396450194785637,0.1531655338690042,0.1475900155985542,-2.6296839480317677,0.4778762995453303,0.6920767671274666,0.0894923289648602,0.140484115000163,0.0,1,True,0.1388888888888889,0.6475798641437047,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1115,Delay-aware state-space (internal),retrospective reconstruction,2.3557104141123597,1.5348323732943474,0.5141737165016507,0.1212823458838039,17.258161553215004,0.9247669323802796,3.864981231368996,0.1881393379063808,0.1875218522221881,0.1621820129065968,-13.938079918834603,0.3925278483106509,0.7160900653477389,0.2708646504977782,0.039201402999879,0.0,1,True,0.3055555555555556,1.0248766373861598,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1116,Delay-aware state-space (internal),retrospective reconstruction,0.771051661410913,0.8780954739724565,0.3948993227934502,0.1114756270858083,5.97096157346642,0.5290699309785706,2.211200770393671,0.1444961007255208,0.1478919018183404,0.1387951096520369,-3.8894088469895625,0.1962232396571697,0.4993230587355666,0.007376679797999,0.1050354080002762,0.0,1,True,0.1666666666666666,0.6288052097691071,,,,,,,,,,,,,,,,,,,,
