scenario,family,seed,method,evaluation,mse,rmse,mae,median_ae,max_ae,nrmse_range,nrmse_std,nmae_mean,mape,smape,r2,pearson_r,spearman_rho,bias,runtime_seconds,peak_memory_mb,n_nowcast_days
reference_moderate,main,1109,Delay backprojection,causal rolling nowcasting,0.4327110480878623,0.6578077592183467,0.21772258736664837,0.08351252277499976,8.767125317957822,0.3963422157187153,1.6564770768880739,0.0796660391610933,0.08275144081729904,0.09708105404836034,-1.7439163062556577,0.5540411831607689,0.8948980662079408,0.02238306378284695,3.471611835001113,0.0,73
reference_moderate,main,1110,Delay backprojection,causal rolling nowcasting,3.1401612603806686,1.7720500163315562,0.4114180693061197,0.074476853475,19.289455397952164,1.0676952650601175,4.462337499089948,0.15054041207827157,0.15008495023090115,0.09292321755508794,-18.91245595578433,0.19448099249439163,0.8433126129831181,0.2668092917785361,1.8392204209990268,0.0,73
reference_moderate,main,1111,Delay backprojection,causal rolling nowcasting,1.0108638564259527,1.0054172548877172,0.30223253316080756,0.09264007114999995,7.459143288140101,0.6057838280860948,2.5318196875759607,0.1105887501786764,0.12112040986171477,0.10718768812923558,-5.4101109303972335,0.26266404389190184,0.8061196412516706,0.1061665445688416,4.078925555998012,0.0,73
reference_moderate,main,1112,Delay backprojection,causal rolling nowcasting,1.4699971470844633,1.2124343887751052,0.29807237188772956,0.08942025300000012,16.76480007365126,0.7305157552895113,3.0531256952992627,0.10906652147973404,0.11341633615138542,0.11919996463951936,-8.32157651129661,0.35937073867621727,0.8828545666934657,0.05809291252876815,3.173475603996849,0.0,73
reference_moderate,main,1113,Delay backprojection,causal rolling nowcasting,7.002726828189544,2.646266582978658,0.47736519147280043,0.08967346767499995,27.97431562389358,1.5944280774772934,6.663770490101602,0.1746708713045566,0.16887870941850583,0.10888082903130991,-43.40583714474896,0.2241532668088983,0.8540498905585792,0.2936577528788003,1.7876581960013027,0.0,73
reference_moderate,main,1114,Delay backprojection,causal rolling nowcasting,1.1602881806835041,1.0771667376425547,0.3266939929058054,0.08613655090000027,11.011245950985415,0.6490143138522027,2.712497661948279,0.11953934934963327,0.12520359136010464,0.10902667495300986,-6.357643566074879,0.3622118169032391,0.856158319463263,0.16025646796315804,4.00844130699852,0.0,73
reference_moderate,main,1115,Delay backprojection,causal rolling nowcasting,4.649123999358327,2.1561827379325544,0.43604102231887626,0.09277491817500017,27.04857397481007,1.2991428451104226,5.429652096550438,0.15955010263312722,0.16424063149571358,0.11566209037796454,-28.48112188957457,0.20455627319934577,0.8534849611713231,0.2531021345236506,3.198182848002034,0.0,73
reference_moderate,main,1116,Delay backprojection,causal rolling nowcasting,1.7993221871121245,1.341388156766014,0.33890389202713855,0.08196279960000008,19.83499117743665,0.8082129569636389,3.3778542465542807,0.12400702683462961,0.13139007294578767,0.135094496815142,-10.40989931096479,0.20542062959029164,0.8168987305530521,0.0554410844051816,3.183261711000341,0.0,73
reference_moderate,main,1117,Delay backprojection,causal rolling nowcasting,3.2596821128689006,1.8054589756815027,0.48975484063004854,0.09587233245000015,17.523469033318875,1.0878248253884246,4.5464672080365744,0.17920432043765622,0.18291835027926742,0.174626963085157,-19.67036407375188,0.07122602271867967,0.6564768257222693,0.08343790228808425,3.1575243389997922,0.0,73
reference_moderate,main,1118,Delay backprojection,causal rolling nowcasting,1.344883823121652,1.1596912619838315,0.3693319163832215,0.09506939560000016,10.70761610834587,0.6987369757852583,2.9203091098017575,0.1351408288405015,0.1340527687070445,0.14299101159425517,-7.528205296791134,0.32271790501190617,0.7818915657258214,0.057541953969930504,3.1798163130010835,0.0,73
